1/1/2017 0:30,0.429,30
1/1/2017 1:00,0.156,30
1/1/2017 1:30,0.137,28.9
1/1/2017 2:00,0.171,28.9
1/1/2017 2:30,0.146,28
1/1/2017 3:00,0.159,28
1/1/2017 3:30,0.164,27
1/1/2017 4:00,0.157,27
1/1/2017 4:30,0.156,27
1/1/2017 5:00,0.165,27
1/1/2017 5:30,0.176,27
1/1/2017 6:00,0.148,27
1/1/2017 6:30,0.15,27
1/1/2017 7:00,0.168,27
1/1/2017 7:30,0.165,25
1/1/2017 8:00,0.155,25
1/1/2017 8:30,0.158,26.1
1/1/2017 9:00,0.181,26.1
1/1/2017 9:30,0.174,26.1
1/1/2017 10:00,0.185,26.1
1/1/2017 10:30,0.175,26.1
1/1/2017 11:00,0.162,26.1
1/1/2017 11:30,0.178,26.1
1/1/2017 12:00,0.136,26.1
1/1/2017 12:30,0.179,25
1/1/2017 13:00,0.162,25
1/1/2017 13:30,0.139,25
1/1/2017 14:00,0.175,25
1/1/2017 14:30,0.169,26.1
1/1/2017 15:00,0.179,26.1
1/1/2017 15:30,0.381,26.1
1/1/2017 16:00,0.746,26.1
1/1/2017 16:30,1.091,26.1
1/1/2017 17:00,1.2,26.1
1/1/2017 17:30,1.202,26.1
1/1/2017 18:00,1.188,26.1
1/1/2017 18:30,1.183,27
1/1/2017 19:00,1.194,27
1/1/2017 19:30,1.201,27
1/1/2017 20:00,1.18,27
1/1/2017 20:30,1.197,28
1/1/2017 21:00,1.184,28
1/1/2017 21:30,1.196,28.9
1/1/2017 22:00,1.191,28.9
1/1/2017 22:30,1.208,30
1/1/2017 23:00,1.074,30
1/1/2017 23:30,0.921,30
1/2/2017 0:00,0.827,30
1/2/2017 0:30,0.46,30
1/2/2017 1:00,0.181,30
1/2/2017 1:30,0.143,30.45
1/2/2017 2:00,0.174,30.45
1/2/2017 2:30,0.141,30.9
1/2/2017 3:00,0.157,30.9
1/2/2017 3:30,0.149,30.9
1/2/2017 4:00,0.176,30.9
1/2/2017 4:30,0.129,30
1/2/2017 5:00,0.168,30
1/2/2017 5:30,0.149,30
1/2/2017 6:00,0.161,30
1/2/2017 6:30,0.179,30
1/2/2017 7:00,0.136,30
1/2/2017 7:30,0.176,28.9
1/2/2017 8:00,0.166,28.9
1/2/2017 8:30,0.142,28.9
1/2/2017 9:00,0.173,28.9
1/2/2017 9:30,0.939,30
1/2/2017 10:00,3.478,30
1/2/2017 10:30,3.43,30
1/2/2017 11:00,3.622,30
1/2/2017 11:30,3.965,32
1/2/2017 12:00,3.781,32
1/2/2017 12:30,3.739,34
1/2/2017 13:00,3.382,34
1/2/2017 13:30,2.88,35.1
1/2/2017 14:00,2.78,35.1
1/2/2017 14:30,3.767,35.1
1/2/2017 15:00,3.689,35.1
1/2/2017 15:30,3.328,35.1
1/2/2017 16:00,2.649,35.1
1/2/2017 16:30,0.938,34
1/2/2017 17:00,0.885,34
1/2/2017 17:30,0.898,33.1
1/2/2017 18:00,0.878,33.1
1/2/2017 18:30,0.895,32
1/2/2017 19:00,0.882,32
1/2/2017 19:30,0.891,32
1/2/2017 20:00,0.887,32
1/2/2017 20:30,0.885,32
1/2/2017 21:00,0.9,32
1/2/2017 21:30,0.883,33.5
1/2/2017 22:00,0.905,33.5
1/2/2017 22:30,0.889,34
1/2/2017 23:00,0.797,34
1/2/2017 23:30,0.618,33.1
1/3/2017 0:00,0.585,33.1
1/3/2017 0:30,0.314,33.1
1/3/2017 1:00,0.142,33.1
1/3/2017 1:30,0.169,33.1
1/3/2017 2:00,0.133,33.1
1/3/2017 2:30,0.132,33.1
